region,hero,map_name,map_type,win_rate,pick_rate
ASIA,zarya,Rialto,,52.0,5.1
ASIA,zarya,Eichenwalde,,50.6,8.8
ASIA,zarya,Route 66,,48.2,5.1
ASIA,zarya,New Junk City,,46.8,14.1
ASIA,zarya,Havana,,46.4,4.7
ASIA,zarya,Nepal,,44.9,8.0
ASIA,zarya,Numbani,,44.3,3.7
ASIA,zarya,New Queen Street,,41.1,4.8
ASIA,zarya,Colosseo,,39.3,7.8
ASIA,zarya,Shambali Monastery,,38.8,11.9
ASIA,zarya,Blizzard World,,36.2,3.9
ASIA,zarya,Junkertown,,21.6,1.5
US,zarya,Paraíso,,68.2,4.9
US,zarya,Junkertown,,60.3,3.9
US,zarya,Hollywood,,59.1,7.2
US,zarya,Esperança,,58.0,6.3
US,zarya,New Queen Street,,57.8,5.4
US,zarya,Ilios,,56.2,5.7
US,zarya,Route 66,,56.1,6.3
US,zarya,Aatlis,,55.8,11.3
US,zarya,Nepal,,55.7,8.8
US,zarya,Midtown,,55.5,9.2
US,zarya,King's Row,,54.4,11.0
US,zarya,Havana,,53.2,6.2
US,zarya,Numbani,,51.4,3.9
US,zarya,Lijiang Tower,,50.3,10.3
US,zarya,Runasapi,,49.9,9.0
US,zarya,Oasis,,49.8,8.8
US,zarya,Samoa,,49.4,10.4
US,zarya,Rialto,,48.6,5.7
US,zarya,New Junk City,,48.0,10.6
US,zarya,Blizzard World,,47.7,7.0
US,zarya,Colosseo,,47.0,6.7
US,zarya,Suravasa,,46.1,9.1
US,zarya,Eichenwalde,,45.1,10.2
US,zarya,Busan,,44.4,5.9
US,zarya,Circuit Royal,,42.1,6.2
US,zarya,Watchpoint: Gibraltar,,39.5,2.7
US,zarya,Shambali Monastery,,38.3,8.5
US,zarya,Dorado,,31.1,4.9
EU,zarya,Samoa,,59.7,7.6
EU,zarya,King's Row,,57.7,9.9
EU,zarya,Junkertown,,57.3,2.6
EU,zarya,Eichenwalde,,54.1,7.5
EU,zarya,Blizzard World,,50.8,3.5
EU,zarya,Aatlis,,50.1,10.1
EU,zarya,Esperança,,48.8,4.6
EU,zarya,Lijiang Tower,,48.8,9.3
EU,zarya,Rialto,,48.6,4.7
EU,zarya,Suravasa,,48.1,6.7
EU,zarya,Busan,,48.0,5.2
EU,zarya,Hollywood,,46.3,6.0
EU,zarya,Nepal,,45.7,6.6
EU,zarya,Runasapi,,45.3,6.7
EU,zarya,Oasis,,44.8,7.3
EU,zarya,New Queen Street,,44.7,4.2
EU,zarya,Ilios,,44.2,2.9
EU,zarya,Colosseo,,43.5,5.2
EU,zarya,Route 66,,42.1,4.7
EU,zarya,New Junk City,,41.6,9.3
EU,zarya,Midtown,,41.0,6.6
EU,zarya,Shambali Monastery,,40.8,6.6
EU,zarya,Watchpoint: Gibraltar,,40.1,1.9
EU,zarya,Paraíso,,39.1,1.2
EU,zarya,Havana,,37.6,3.4
EU,zarya,Circuit Royal,,36.5,5.8
EU,zarya,Numbani,,35.0,2.7
EU,zarya,Dorado,,25.1,2.2
ASIA,mercy,Havana,,65.9,3.7
ASIA,mercy,Colosseo,,65.1,1.6
ASIA,mercy,New Junk City,,63.5,1.8
ASIA,mercy,Oasis,,59.5,1.7
ASIA,mercy,Circuit Royal,,56.5,4.3
ASIA,mercy,Blizzard World,,54.9,3.7
ASIA,mercy,Watchpoint: Gibraltar,,54.6,2.4
ASIA,mercy,Ilios,,52.5,2.7
ASIA,mercy,Suravasa,,52.1,1.5
ASIA,mercy,King's Row,,51.8,3.2
ASIA,mercy,Busan,,49.5,2.2
ASIA,mercy,Rialto,,49.2,4.3
ASIA,mercy,Esperança,,48.9,2.4
ASIA,mercy,Numbani,,44.3,5.4
ASIA,mercy,New Queen Street,,43.8,2.9
ASIA,mercy,Hollywood,,43.5,3.5
ASIA,mercy,Lijiang Tower,,42.9,2.0
ASIA,mercy,Shambali Monastery,,41.6,3.6
ASIA,mercy,Nepal,,41.5,2.0
ASIA,mercy,Samoa,,38.9,2.9
ASIA,mercy,Midtown,,38.7,3.7
ASIA,mercy,Route 66,,36.6,4.6
ASIA,mercy,Dorado,,36.6,4.0
ASIA,mercy,Junkertown,,36.1,4.0
ASIA,mercy,Runasapi,,36.1,2.4
ASIA,mercy,Eichenwalde,,25.8,3.6
ASIA,mercy,Paraíso,,20.8,6.9
ASIA,mercy,Aatlis,,20.1,1.2
US,mercy,Watchpoint: Gibraltar,,64.3,14.2
US,mercy,Route 66,,61.7,17.9
US,mercy,Samoa,,57.0,10.4
US,mercy,Numbani,,56.9,17.3
US,mercy,Blizzard World,,55.6,14.5
US,mercy,Colosseo,,53.9,12.3
US,mercy,Dorado,,53.6,17.9
US,mercy,Oasis,,53.2,11.4
US,mercy,Hollywood,,52.2,14.8
US,mercy,Havana,,50.7,13.2
US,mercy,Paraíso,,50.6,14.6
US,mercy,Shambali Monastery,,50.4,13.4
US,mercy,Runasapi,,48.9,11.8
US,mercy,Junkertown,,48.9,20.4
US,mercy,New Queen Street,,48.8,13.4
US,mercy,Midtown,,48.3,12.0
US,mercy,Ilios,,48.2,13.9
US,mercy,Circuit Royal,,47.7,15.7
US,mercy,New Junk City,,47.6,8.8
US,mercy,Busan,,47.4,11.7
US,mercy,King's Row,,47.1,12.0
US,mercy,Suravasa,,46.6,11.6
US,mercy,Rialto,,45.3,14.8
US,mercy,Nepal,,45.3,12.9
US,mercy,Eichenwalde,,44.3,11.9
US,mercy,Esperança,,43.4,12.8
US,mercy,Aatlis,,43.4,8.7
US,mercy,Lijiang Tower,,43.0,12.1
EU,mercy,Dorado,,58.2,13.3
EU,mercy,Circuit Royal,,56.7,14.1
EU,mercy,Colosseo,,55.7,11.2
EU,mercy,Busan,,55.5,10.1
EU,mercy,King's Row,,54.5,10.6
EU,mercy,Rialto,,54.4,12.6
EU,mercy,Esperança,,53.7,12.3
EU,mercy,Paraíso,,52.8,14.0
EU,mercy,Midtown,,52.1,10.8
EU,mercy,Aatlis,,51.7,6.5
EU,mercy,New Junk City,,51.6,6.7
EU,mercy,Havana,,51.1,12.5
EU,mercy,Route 66,,50.3,13.3
EU,mercy,New Queen Street,,50.0,11.2
EU,mercy,Oasis,,49.9,9.6
EU,mercy,Nepal,,49.6,10.4
EU,mercy,Ilios,,49.3,11.4
EU,mercy,Blizzard World,,49.2,12.7
EU,mercy,Shambali Monastery,,48.7,12.8
EU,mercy,Lijiang Tower,,47.3,10.9
EU,mercy,Samoa,,47.2,8.9
EU,mercy,Runasapi,,46.6,9.7
EU,mercy,Watchpoint: Gibraltar,,46.6,11.6
EU,mercy,Suravasa,,42.7,9.5
EU,mercy,Numbani,,42.6,14.5
EU,mercy,Hollywood,,40.5,14.6
EU,mercy,Eichenwalde,,39.7,10.9
EU,mercy,Junkertown,,33.5,13.0
ASIA,domina,Junkertown,,67.4,4.4
ASIA,domina,Samoa,,64.2,9.4
ASIA,domina,Blizzard World,,60.4,7.1
ASIA,domina,Hollywood,,60.0,8.1
ASIA,domina,Rialto,,59.1,8.0
ASIA,domina,Dorado,,59.1,4.3
ASIA,domina,Lijiang Tower,,57.6,10.2
ASIA,domina,Numbani,,55.2,4.0
ASIA,domina,Nepal,,53.7,9.3
ASIA,domina,Colosseo,,53.5,7.6
ASIA,domina,Havana,,52.7,13.8
ASIA,domina,Eichenwalde,,52.1,8.3
ASIA,domina,New Queen Street,,52.0,6.1
ASIA,domina,Aatlis,,51.6,7.4
ASIA,domina,King's Row,,51.3,9.3
ASIA,domina,Shambali Monastery,,51.2,12.3
ASIA,domina,Runasapi,,51.1,7.7
ASIA,domina,Circuit Royal,,51.1,12.0
ASIA,domina,Oasis,,51.0,7.0
ASIA,domina,Suravasa,,49.7,7.0
ASIA,domina,Busan,,48.2,7.9
ASIA,domina,Midtown,,47.3,15.3
ASIA,domina,Esperança,,47.2,7.4
ASIA,domina,Ilios,,47.1,5.0
ASIA,domina,Watchpoint: Gibraltar,,45.4,2.3
ASIA,domina,New Junk City,,44.8,8.5
ASIA,domina,Route 66,,39.0,6.7
ASIA,domina,Paraíso,,38.7,4.4
US,domina,Paraíso,,73.0,4.5
US,domina,Havana,,61.6,15.2
US,domina,Esperança,,61.4,10.0
US,domina,King's Row,,61.3,14.0
US,domina,Circuit Royal,,60.9,16.1
US,domina,Numbani,,60.5,7.7
US,domina,Runasapi,,60.2,12.4
US,domina,Nepal,,57.3,10.7
US,domina,Shambali Monastery,,56.2,17.1
US,domina,New Junk City,,55.2,9.5
US,domina,Lijiang Tower,,54.8,11.2
US,domina,Ilios,,54.7,6.2
US,domina,Samoa,,54.4,11.8
US,domina,Aatlis,,54.0,8.7
US,domina,Busan,,53.8,10.8
US,domina,Watchpoint: Gibraltar,,53.7,4.0
US,domina,Oasis,,53.5,8.5
US,domina,Colosseo,,53.5,11.4
US,domina,Suravasa,,51.9,9.7
US,domina,Hollywood,,51.1,11.2
US,domina,Rialto,,50.5,9.8
US,domina,Midtown,,49.8,13.4
US,domina,Route 66,,49.6,9.2
US,domina,New Queen Street,,49.2,9.1
US,domina,Blizzard World,,49.1,9.5
US,domina,Eichenwalde,,46.7,12.4
US,domina,Junkertown,,45.3,11.1
US,domina,Dorado,,30.2,4.8
EU,domina,Suravasa,,58.5,6.3
EU,domina,Junkertown,,57.6,8.2
EU,domina,Midtown,,57.6,14.6
EU,domina,King's Row,,57.5,9.9
EU,domina,Nepal,,56.2,8.5
EU,domina,Runasapi,,55.7,8.4
EU,domina,New Queen Street,,55.4,7.3
EU,domina,Blizzard World,,55.4,8.7
EU,domina,Numbani,,54.0,5.3
EU,domina,Circuit Royal,,52.9,14.9
EU,domina,Eichenwalde,,51.3,7.6
EU,domina,Lijiang Tower,,50.9,8.6
EU,domina,Hollywood,,50.5,7.2
EU,domina,New Junk City,,50.1,8.8
EU,domina,Busan,,49.8,4.7
EU,domina,Rialto,,49.6,10.0
EU,domina,Esperança,,49.5,6.8
EU,domina,Aatlis,,49.4,7.7
EU,domina,Shambali Monastery,,49.2,12.0
EU,domina,Oasis,,49.0,7.2
EU,domina,Route 66,,48.8,8.6
EU,domina,Colosseo,,48.7,9.4
EU,domina,Samoa,,48.1,7.8
EU,domina,Watchpoint: Gibraltar,,46.6,3.4
EU,domina,Havana,,46.0,15.2
EU,domina,Ilios,,44.7,4.4
EU,domina,Paraíso,,41.7,6.8
EU,domina,Dorado,,40.4,3.8
ASIA,reinhardt,Paraíso,,58.3,5.5
ASIA,reinhardt,Shambali Monastery,,53.3,4.1
ASIA,reinhardt,Oasis,,51.2,3.8
ASIA,reinhardt,New Junk City,,51.1,4.2
ASIA,reinhardt,Blizzard World,,50.3,1.8
ASIA,reinhardt,Nepal,,48.7,4.3
ASIA,reinhardt,Havana,,47.6,3.4
ASIA,reinhardt,Runasapi,,45.5,3.6
ASIA,reinhardt,Esperança,,45.0,2.7
ASIA,reinhardt,Eichenwalde,,43.9,3.9
ASIA,reinhardt,New Queen Street,,43.8,3.6
ASIA,reinhardt,Junkertown,,43.2,6.0
ASIA,reinhardt,Lijiang Tower,,43.2,4.3
ASIA,reinhardt,Colosseo,,42.7,3.0
ASIA,reinhardt,Midtown,,38.5,4.2
ASIA,reinhardt,Circuit Royal,,38.2,2.9
ASIA,reinhardt,Numbani,,36.3,3.7
ASIA,reinhardt,Busan,,35.6,3.8
ASIA,reinhardt,Samoa,,35.5,4.3
ASIA,reinhardt,King's Row,,31.0,2.9
ASIA,reinhardt,Suravasa,,30.6,2.5
ASIA,reinhardt,Ilios,,28.6,1.6
ASIA,reinhardt,Watchpoint: Gibraltar,,28.5,2.4
ASIA,reinhardt,Rialto,,27.9,3.7
ASIA,reinhardt,Dorado,,27.8,2.4
ASIA,reinhardt,Aatlis,,27.0,3.9
ASIA,reinhardt,Hollywood,,26.2,3.3
ASIA,reinhardt,Route 66,,21.5,1.6
US,reinhardt,Junkertown,,58.1,3.8
US,reinhardt,Nepal,,56.1,5.6
US,reinhardt,Shambali Monastery,,55.9,5.8
US,reinhardt,Runasapi,,54.4,5.3
US,reinhardt,Samoa,,53.0,4.5
US,reinhardt,Colosseo,,52.9,5.6
US,reinhardt,Rialto,,52.5,6.4
US,reinhardt,Midtown,,52.3,6.9
US,reinhardt,Hollywood,,51.5,4.2
US,reinhardt,Lijiang Tower,,51.4,7.0
US,reinhardt,Oasis,,51.0,4.2
US,reinhardt,New Junk City,,50.2,6.4
US,reinhardt,Watchpoint: Gibraltar,,48.1,2.2
US,reinhardt,New Queen Street,,47.1,4.1
US,reinhardt,Busan,,46.4,4.9
US,reinhardt,Paraíso,,45.9,4.2
US,reinhardt,Suravasa,,45.6,4.9
US,reinhardt,Eichenwalde,,44.6,5.4
US,reinhardt,Circuit Royal,,44.3,6.4
US,reinhardt,Aatlis,,43.2,6.7
US,reinhardt,King's Row,,41.6,6.7
US,reinhardt,Esperança,,40.0,5.1
US,reinhardt,Havana,,39.7,5.3
US,reinhardt,Dorado,,39.5,1.2
US,reinhardt,Ilios,,36.1,2.7
US,reinhardt,Numbani,,35.7,2.8
US,reinhardt,Route 66,,35.0,3.0
US,reinhardt,Blizzard World,,33.2,4.7
EU,reinhardt,Paraíso,,70.4,1.1
EU,reinhardt,Numbani,,67.5,0.7
EU,reinhardt,Shambali Monastery,,62.7,7.3
EU,reinhardt,Colosseo,,59.7,5.5
EU,reinhardt,Esperança,,58.5,4.5
EU,reinhardt,Nepal,,56.9,6.0
EU,reinhardt,Ilios,,56.0,1.8
EU,reinhardt,Runasapi,,54.5,4.2
EU,reinhardt,Junkertown,,54.3,3.6
EU,reinhardt,New Queen Street,,53.6,4.0
EU,reinhardt,Havana,,53.0,5.0
EU,reinhardt,New Junk City,,52.6,5.5
EU,reinhardt,Busan,,52.5,4.5
EU,reinhardt,Oasis,,52.0,3.4
EU,reinhardt,Eichenwalde,,51.1,4.3
EU,reinhardt,Circuit Royal,,50.1,5.6
EU,reinhardt,Rialto,,49.7,5.0
EU,reinhardt,Aatlis,,48.5,4.4
EU,reinhardt,Lijiang Tower,,47.0,6.2
EU,reinhardt,Hollywood,,46.6,2.7
EU,reinhardt,Suravasa,,46.4,3.5
EU,reinhardt,Midtown,,44.9,5.2
EU,reinhardt,Samoa,,44.0,4.5
EU,reinhardt,King's Row,,43.5,5.7
EU,reinhardt,Watchpoint: Gibraltar,,39.1,1.7
EU,reinhardt,Route 66,,35.9,3.2
EU,reinhardt,Blizzard World,,32.1,4.9
EU,reinhardt,Dorado,,25.0,2.0
ASIA,roadhog,Junkertown,,71.5,7.2
ASIA,roadhog,Havana,,61.8,3.5
ASIA,roadhog,Numbani,,55.2,4.9
ASIA,roadhog,Rialto,,54.6,5.7
ASIA,roadhog,Ilios,,54.4,8.3
ASIA,roadhog,Samoa,,51.9,5.2
ASIA,roadhog,Aatlis,,51.8,5.6
ASIA,roadhog,Oasis,,49.8,6.8
ASIA,roadhog,Lijiang Tower,,48.8,4.1
ASIA,roadhog,Watchpoint: Gibraltar,,47.7,5.7
ASIA,roadhog,New Junk City,,47.2,7.0
ASIA,roadhog,Shambali Monastery,,46.4,3.7
ASIA,roadhog,Hollywood,,45.4,6.7
ASIA,roadhog,Busan,,44.3,5.9
ASIA,roadhog,Runasapi,,43.9,5.7
ASIA,roadhog,Colosseo,,42.9,5.9
ASIA,roadhog,Route 66,,42.8,8.1
ASIA,roadhog,New Queen Street,,42.5,5.5
ASIA,roadhog,Eichenwalde,,41.4,7.9
ASIA,roadhog,King's Row,,40.2,4.9
ASIA,roadhog,Suravasa,,39.8,6.5
ASIA,roadhog,Midtown,,39.2,3.3
ASIA,roadhog,Dorado,,38.5,4.7
ASIA,roadhog,Nepal,,38.2,6.2
ASIA,roadhog,Esperança,,36.7,4.6
ASIA,roadhog,Paraíso,,35.3,5.0
ASIA,roadhog,Circuit Royal,,30.3,2.7
ASIA,roadhog,Blizzard World,,25.7,7.3
US,roadhog,Samoa,,60.8,9.3
US,roadhog,Blizzard World,,60.2,7.1
US,roadhog,Junkertown,,59.1,8.7
US,roadhog,Suravasa,,57.5,8.8
US,roadhog,Midtown,,55.1,7.1
US,roadhog,New Junk City,,55.0,7.5
US,roadhog,Numbani,,54.8,8.3
US,roadhog,Route 66,,54.3,10.9
US,roadhog,Colosseo,,54.2,7.9
US,roadhog,Busan,,52.2,8.9
US,roadhog,Hollywood,,51.9,8.9
US,roadhog,New Queen Street,,51.1,8.5
US,roadhog,Aatlis,,51.0,8.5
US,roadhog,Ilios,,51.0,10.8
US,roadhog,Rialto,,50.7,7.7
US,roadhog,Eichenwalde,,50.5,7.9
US,roadhog,Oasis,,49.5,10.3
US,roadhog,Watchpoint: Gibraltar,,49.1,11.0
US,roadhog,Lijiang Tower,,48.6,8.7
US,roadhog,Esperança,,48.6,9.2
US,roadhog,Dorado,,48.3,11.5
US,roadhog,King's Row,,47.7,7.4
US,roadhog,Paraíso,,47.6,8.3
US,roadhog,Nepal,,47.0,9.6
US,roadhog,Runasapi,,42.7,7.4
US,roadhog,Havana,,42.6,4.4
US,roadhog,Circuit Royal,,42.0,3.2
US,roadhog,Shambali Monastery,,41.0,7.0
EU,roadhog,Rialto,,64.4,9.7
EU,roadhog,Paraíso,,62.5,10.0
EU,roadhog,Route 66,,58.4,10.8
EU,roadhog,Samoa,,56.1,11.1
EU,roadhog,Havana,,56.0,6.7
EU,roadhog,Oasis,,55.2,12.8
EU,roadhog,Aatlis,,54.4,9.1
EU,roadhog,Lijiang Tower,,54.2,8.7
EU,roadhog,Eichenwalde,,54.1,11.1
EU,roadhog,Runasapi,,54.0,9.8
EU,roadhog,New Queen Street,,53.8,10.3
EU,roadhog,Busan,,50.8,9.6
EU,roadhog,Ilios,,49.5,13.4
EU,roadhog,Blizzard World,,49.5,8.2
EU,roadhog,Suravasa,,49.4,9.4
EU,roadhog,Esperança,,49.4,10.1
EU,roadhog,Nepal,,49.4,9.7
EU,roadhog,Hollywood,,49.2,9.1
EU,roadhog,King's Row,,47.4,8.7
EU,roadhog,Shambali Monastery,,47.0,8.4
EU,roadhog,Dorado,,46.8,10.7
EU,roadhog,New Junk City,,45.3,11.2
EU,roadhog,Colosseo,,44.2,9.4
EU,roadhog,Watchpoint: Gibraltar,,42.9,12.3
EU,roadhog,Junkertown,,39.7,10.4
EU,roadhog,Circuit Royal,,38.9,4.6
EU,roadhog,Numbani,,38.2,10.2
EU,roadhog,Midtown,,37.5,9.5
ASIA,baptiste,Numbani,,58.6,6.7
ASIA,baptiste,Suravasa,,53.4,6.9
ASIA,baptiste,Nepal,,52.4,9.6
ASIA,baptiste,Hollywood,,50.6,9.2
ASIA,baptiste,Havana,,50.5,17.1
ASIA,baptiste,Lijiang Tower,,50.4,6.9
ASIA,baptiste,King's Row,,49.7,11.8
ASIA,baptiste,Shambali Monastery,,49.5,13.2
ASIA,baptiste,Watchpoint: Gibraltar,,48.9,7.4
ASIA,baptiste,New Junk City,,47.9,4.7
ASIA,baptiste,Junkertown,,47.4,12.3
ASIA,baptiste,Dorado,,47.0,6.2
ASIA,baptiste,Eichenwalde,,46.7,10.8
ASIA,baptiste,Colosseo,,46.2,5.7
ASIA,baptiste,New Queen Street,,46.0,4.5
ASIA,baptiste,Runasapi,,45.7,6.1
ASIA,baptiste,Samoa,,45.6,6.7
ASIA,baptiste,Circuit Royal,,44.3,33.6
ASIA,baptiste,Paraíso,,43.7,8.6
ASIA,baptiste,Midtown,,43.5,15.5
ASIA,baptiste,Blizzard World,,42.9,7.3
ASIA,baptiste,Rialto,,42.0,8.1
ASIA,baptiste,Ilios,,40.4,4.6
ASIA,baptiste,Route 66,,40.4,8.5
ASIA,baptiste,Aatlis,,40.0,5.6
ASIA,baptiste,Oasis,,38.6,6.6
ASIA,baptiste,Busan,,38.4,5.0
ASIA,baptiste,Esperança,,38.3,4.5
US,baptiste,Aatlis,,55.4,6.5
US,baptiste,Havana,,53.3,14.4
US,baptiste,Watchpoint: Gibraltar,,53.2,7.7
US,baptiste,Junkertown,,52.4,10.9
US,baptiste,New Queen Street,,52.2,5.1
US,baptiste,Hollywood,,51.9,12.7
US,baptiste,Shambali Monastery,,51.7,15.8
US,baptiste,Ilios,,50.6,7.6
US,baptiste,Nepal,,50.4,9.7
US,baptiste,Midtown,,50.3,17.7
US,baptiste,Circuit Royal,,50.1,26.5
US,baptiste,Eichenwalde,,49.5,11.4
US,baptiste,Samoa,,48.8,9.5
US,baptiste,Lijiang Tower,,48.6,9.2
US,baptiste,Busan,,48.3,7.3
US,baptiste,Route 66,,47.3,10.7
US,baptiste,Oasis,,46.9,7.5
US,baptiste,King's Row,,46.5,16.9
US,baptiste,Runasapi,,46.0,7.7
US,baptiste,Blizzard World,,44.2,8.5
US,baptiste,New Junk City,,42.7,6.3
US,baptiste,Rialto,,42.5,11.2
US,baptiste,Numbani,,42.3,9.2
US,baptiste,Colosseo,,42.2,8.4
US,baptiste,Dorado,,41.9,8.0
US,baptiste,Paraíso,,41.7,11.4
US,baptiste,Suravasa,,38.8,5.5
US,baptiste,Esperança,,36.9,5.6
EU,baptiste,Circuit Royal,,56.0,23.8
EU,baptiste,Watchpoint: Gibraltar,,55.3,7.3
EU,baptiste,Route 66,,52.9,10.4
EU,baptiste,Havana,,52.8,19.4
EU,baptiste,Busan,,52.8,9.0
EU,baptiste,Junkertown,,52.7,12.2
EU,baptiste,Shambali Monastery,,51.8,13.4
EU,baptiste,Numbani,,50.4,9.9
EU,baptiste,Samoa,,50.2,8.6
EU,baptiste,King's Row,,50.0,14.4
EU,baptiste,Aatlis,,49.4,7.0
EU,baptiste,Suravasa,,49.4,7.2
EU,baptiste,Rialto,,48.8,8.4
EU,baptiste,Oasis,,48.7,8.9
EU,baptiste,Eichenwalde,,48.3,11.1
EU,baptiste,Blizzard World,,48.1,10.1
EU,baptiste,Esperança,,46.8,6.7
EU,baptiste,Runasapi,,46.5,6.1
EU,baptiste,Nepal,,46.2,9.1
EU,baptiste,Lijiang Tower,,46.2,7.9
EU,baptiste,Dorado,,44.9,8.8
EU,baptiste,Ilios,,44.9,6.4
EU,baptiste,Midtown,,44.6,16.0
EU,baptiste,New Junk City,,43.8,6.7
EU,baptiste,Colosseo,,42.4,8.7
EU,baptiste,New Queen Street,,41.8,5.9
EU,baptiste,Paraíso,,40.3,7.8
EU,baptiste,Hollywood,,37.5,10.8
ASIA,mei,Esperança,,67.4,2.0
ASIA,mei,Paraíso,,64.8,5.9
ASIA,mei,Watchpoint: Gibraltar,,62.5,2.6
ASIA,mei,Hollywood,,61.2,3.2
ASIA,mei,Circuit Royal,,61.0,6.7
ASIA,mei,Busan,,60.0,2.4
ASIA,mei,Oasis,,59.4,2.9
ASIA,mei,Junkertown,,58.5,2.4
ASIA,mei,Dorado,,56.6,3.9
ASIA,mei,Numbani,,52.8,3.9
ASIA,mei,Nepal,,52.5,3.5
ASIA,mei,Samoa,,52.0,2.6
ASIA,mei,Shambali Monastery,,51.7,5.3
ASIA,mei,Eichenwalde,,50.1,4.3
ASIA,mei,Midtown,,48.0,3.2
ASIA,mei,Lijiang Tower,,46.8,2.6
ASIA,mei,Runasapi,,43.3,2.0
ASIA,mei,Route 66,,42.0,3.5
ASIA,mei,Aatlis,,39.3,3.5
ASIA,mei,Havana,,38.9,4.0
ASIA,mei,New Queen Street,,38.9,1.8
ASIA,mei,Suravasa,,38.5,2.4
ASIA,mei,King's Row,,38.0,4.6
ASIA,mei,Rialto,,34.7,3.3
ASIA,mei,Blizzard World,,34.2,2.9
ASIA,mei,New Junk City,,33.0,3.2
ASIA,mei,Ilios,,32.8,2.2
ASIA,mei,Colosseo,,28.5,2.2
US,mei,Dorado,,69.4,1.1
US,mei,Circuit Royal,,65.9,5.3
US,mei,Aatlis,,60.8,3.7
US,mei,Samoa,,60.2,4.3
US,mei,Runasapi,,59.0,2.7
US,mei,Havana,,56.8,4.5
US,mei,New Queen Street,,56.3,2.7
US,mei,Suravasa,,55.8,2.8
US,mei,Esperança,,55.5,1.5
US,mei,Lijiang Tower,,54.7,3.5
US,mei,Shambali Monastery,,54.5,4.4
US,mei,Watchpoint: Gibraltar,,53.1,1.6
US,mei,New Junk City,,52.7,4.0
US,mei,Colosseo,,51.0,3.6
US,mei,King's Row,,50.8,5.5
US,mei,Route 66,,48.6,2.3
US,mei,Busan,,48.2,2.9
US,mei,Junkertown,,47.3,3.2
US,mei,Oasis,,45.2,3.2
US,mei,Nepal,,44.7,3.0
US,mei,Hollywood,,44.5,3.8
US,mei,Rialto,,42.3,4.1
US,mei,Midtown,,41.5,4.5
US,mei,Eichenwalde,,39.9,3.6
US,mei,Blizzard World,,35.1,3.7
US,mei,Ilios,,29.9,2.0
US,mei,Numbani,,19.6,3.0
US,mei,Paraíso,,0.0,0.7
EU,mei,Numbani,,66.5,1.2
EU,mei,Junkertown,,61.4,2.3
EU,mei,Midtown,,59.3,3.7
EU,mei,Esperança,,58.4,2.5
EU,mei,Runasapi,,57.5,1.5
EU,mei,Shambali Monastery,,57.2,3.0
EU,mei,Suravasa,,56.3,1.5
EU,mei,Hollywood,,54.4,3.6
EU,mei,New Junk City,,54.0,3.4
EU,mei,Circuit Royal,,52.5,5.2
EU,mei,Busan,,50.9,3.5
EU,mei,Lijiang Tower,,50.0,3.1
EU,mei,Colosseo,,47.7,2.3
EU,mei,King's Row,,45.3,4.7
EU,mei,Havana,,45.0,4.1
EU,mei,Blizzard World,,44.3,2.3
EU,mei,Oasis,,43.8,2.3
EU,mei,Route 66,,43.6,4.2
EU,mei,Nepal,,43.4,2.9
EU,mei,Rialto,,43.3,2.4
EU,mei,Aatlis,,43.0,2.1
EU,mei,Ilios,,43.0,1.3
EU,mei,Eichenwalde,,43.0,3.2
EU,mei,Watchpoint: Gibraltar,,40.3,2.1
EU,mei,New Queen Street,,33.6,1.4
EU,mei,Samoa,,24.5,2.4
EU,mei,Dorado,,14.4,1.9
EU,mei,Paraíso,,12.0,1.5
ASIA,hanzo,New Queen Street,,67.4,3.2
ASIA,hanzo,Busan,,62.0,3.9
ASIA,hanzo,Paraíso,,58.9,3.3
ASIA,hanzo,Nepal,,58.0,4.6
ASIA,hanzo,Shambali Monastery,,57.7,9.0
ASIA,hanzo,Route 66,,55.8,6.8
ASIA,hanzo,Runasapi,,55.1,3.5
ASIA,hanzo,Colosseo,,54.8,3.7
ASIA,hanzo,Ilios,,54.5,2.6
ASIA,hanzo,King's Row,,53.8,11.2
ASIA,hanzo,Midtown,,53.4,8.8
ASIA,hanzo,Havana,,52.9,20.8
ASIA,hanzo,Watchpoint: Gibraltar,,51.6,9.0
ASIA,hanzo,Oasis,,51.0,4.3
ASIA,hanzo,Hollywood,,50.4,8.4
ASIA,hanzo,Rialto,,49.0,8.6
ASIA,hanzo,New Junk City,,48.8,5.9
ASIA,hanzo,Junkertown,,48.5,16.1
ASIA,hanzo,Dorado,,47.5,5.9
ASIA,hanzo,Aatlis,,47.0,3.1
ASIA,hanzo,Lijiang Tower,,46.2,3.8
ASIA,hanzo,Eichenwalde,,45.9,8.3
ASIA,hanzo,Circuit Royal,,45.2,16.4
ASIA,hanzo,Esperança,,43.6,3.7
ASIA,hanzo,Blizzard World,,43.6,7.4
ASIA,hanzo,Numbani,,43.4,6.4
ASIA,hanzo,Suravasa,,40.7,3.6
ASIA,hanzo,Samoa,,37.7,3.8
US,hanzo,Junkertown,,60.8,12.5
US,hanzo,Runasapi,,59.5,3.8
US,hanzo,Havana,,59.3,20.6
US,hanzo,Oasis,,56.9,5.2
US,hanzo,Circuit Royal,,56.1,19.1
US,hanzo,Watchpoint: Gibraltar,,56.0,6.6
US,hanzo,Paraíso,,55.5,8.6
US,hanzo,Dorado,,55.3,6.8
US,hanzo,King's Row,,55.2,11.4
US,hanzo,Numbani,,54.3,5.9
US,hanzo,New Junk City,,54.3,3.8
